id,nombre,apellido,estado_civil,dni,nacionalidad,fecha_nacimiento,direccion,codigo_postal,provincia,telefono,email,es_moroso,profesion,salario,numero_cuenta,tipo_cuenta,saldo,antiguedad_cliente,genero
2362,Evita,Tirado,Casada,82062241N,Dominicana,1978-07-22,"Pasaje Ágata Villar 8, Murcia, 05094",29979,Toledo,786026664,lazaroplanas@example.net,True,Patronista y cortador de tela,"2427,11",ES2711646575255118570641,corriente,"76754,82",2020-09-13,Femenino
2363,Candelario,Gallardo,Casado,49941601E,Keniata,1991-12-16,"Glorieta de Eloísa Mercader 96, Álava, 24120",46334,Toledo,663811778,mrodrigo@example.net,False,Operador de instalaciones de vidriería y cerámica,"6237,4",ES5634143285622559234820,corriente,"22687,29",2021-11-14,Masculino
2364,Renato,Manzano,Soltero,60619544P,Etíope,1947-08-11,"Vial de Estela Aramburu 2, Almería, 24465",12438,Álava,789519331,qcalvet@example.net,True,Secretario jurídicos,"7406,27",ES3650065542330199825912,corriente,"27758,13",2024-05-18,Masculino
2365,Xiomara,Mendoza,Divorciada,53219175G,Beninesa,1950-02-19,"Via Evangelina Hervás 38 Piso 9 , Huelva, 11107",49836,Huelva,618309633,chemaagullo@example.net,False,Agente inmobiliario,"5095,34",ES9153993773954838574490,corriente,"44936,84",2019-02-20,Femenino
2366,Salomé,Ferreras,Casada,82618861D,Jamaicana,1972-03-12,"Plaza Calixta Madrid 72 Apt. 86 , Santa Cruz de Tenerife, 42831",03473,Burgos,679305010,ciromilla@example.org,True,Conductor de camiones pesados,"1287,29",ES7866313273632958490230,corriente,"57488,52",2022-04-07,Femenino
2367,Lucas,Font,Divorciado,31304297D,Monegasca,1956-07-31,"Plaza de Jordi Soriano 43 Puerta 5 , Huelva, 51729",47251,Guadalajara,615839872,luis-miguel79@example.net,False,Auxiliar de maestro,"3443,38",ES3495016594480093774579,corriente,"25939,89",2025-03-02,Masculino
2368,Cayetana,Valenciano,Casada,60095424N,Georgiana,2004-07-23,"Cuesta Prudencia Marco 33 Piso 6 , Badajoz, 08812",37643,Lugo,612753923,avilasantiago@example.org,False,Veterinario,"7380,71",ES6461266948383311870562,corriente,"97672,77",2024-03-08,Femenino
2369,Liliana,Puga,Divorciada,38015349Y,Burkinesa,1967-10-29,"Calle Eutropio Ramis 63, Segovia, 35910",22147,Huesca,790326579,gvelazquez@example.net,False,Agente de bolsa,"4808,32",ES7540781510642925277746,corriente,"33973,82",2019-09-27,Femenino
2370,Natanael,Cerdán,Casado,54094935Q,Catarí,1983-04-26,"C. Itziar Huerta 46, Valladolid, 27055",50841,Zaragoza,761170166,aaragon@example.net,False,Empacador manual,"6695,1",ES5671676993513108194789,corriente,"44248,06",2023-07-02,Masculino
2371,Daniel,Vendrell,Casado,88057855D,Iraní,1981-04-13,"Via de Juan Manuel Marquez 27, Barcelona, 30325",44622,Murcia,708607558,nogueramarcos@example.org,True,Declarante de aduana,"6304,6",ES8656111458548338377820,corriente,"67267,75",2024-01-27,Masculino
2372,José Ángel,Villalba,Casado,49313232J,Canadiense,2001-02-08,"Pasadizo de Rolando Pedrero 91 Apt. 28 , Murcia, 46032",50185,Cantabria,790033035,alondracastro@example.net,False,Carnicero,"7832,68",ES4806620998517265408951,corriente,"77153,63",2024-06-29,Masculino
2373,Amalia,Arana,Divorciada,90160449N,Irlandesa,1995-02-21,"Vial de Lope Crespi 2, Navarra, 43955",36196,Huesca,794992220,ncepeda@example.org,False,Operador de máquinas para elaborar alimentos y productos afines,"5210,08",ES1663511175658655113635,corriente,"43040,73",2024-11-03,Femenino
2374,Julio César,Olmo,Casado,81429414F,Letona,1990-07-14,"Alameda José Ángel Gordillo 1, Murcia, 29679",07491,La Rioja,772749221,anguitadulce@example.com,True,"Director de empresas de abastecimiento, distribución y afines","1264,29",ES9914940900201742784105,corriente,"23111,25",2019-06-25,Masculino
2375,Pastora,Díez,Soltera,97987485X,Brasileña,1985-10-11,"C. Ariel Trujillo 53, Jaén, 40908",47606,Palencia,680204783,feliciana05@example.net,False,Escritor,"4398,7",ES5570317137725751896492,corriente,"98161,14",2023-04-28,Femenino
2376,Albina,Álamo,Casada,52961737M,Costarricense,1988-10-05,"Pasaje de María Pilar Naranjo 6 Piso 2 , Segovia, 29290",40440,Lleida,673222723,barmas@example.com,False,Auxiliar de servicio de abordo,"2795,08",ES6547162097651555748946,corriente,"37054,74",2021-12-01,Femenino
2377,Etelvina,Aguiló,Soltera,89620385B,Iraquí,1976-12-08,"Plaza Ibán Colomer 29, Melilla, 29876",20882,Pontevedra,615749647,blanescustodia@example.net,False,"Operador de máquinas de preparación de fibras, hilado y devanado","7547,41",ES0003338514339865033585,corriente,"9672,96",2023-04-13,Femenino
2378,Anselma,Blanes,Casada,31051304Q,Egipcia,2001-11-13,"Pasadizo de Juanito Aguilar 97, Lleida, 02439",06361,Valencia,745913044,urodriguez@example.org,False,"Director de empresas de abastecimiento, distribución y afines","5914,57",ES5063491633407221523643,corriente,"75968,28",2023-11-18,Femenino
2379,Clímaco,Talavera,Divorciado,23489535A,Laosiana,1944-12-26,"Plaza Sosimo Cañas 40 Apt. 69 , Almería, 49547",12582,Guipúzcoa,628699766,iban83@example.net,True,Supervisor de la construcción,"1755,69",ES4875209852536527632863,corriente,"79156,76",2022-04-03,Masculino
2380,Natividad,Benavides,Casada,62947080J,Chipriota,1960-04-03,"Cañada Rosalva Roda 70, Melilla, 19133",29494,Granada,699623406,znoriega@example.com,False,Empacador manual,"7894,65",ES5082181508344036181288,corriente,"533,32",2018-05-08,Femenino
2381,Susana,Sanmiguel,Soltera,48562356H,Bosnia,1991-10-04,"Urbanización Abilio Salvà 73, Cantabria, 48552",15697,Soria,748109669,reinamadrigal@example.com,False,Especialista en políticas de administración,"5218,99",ES5980918920393972467315,corriente,"36843,98",2021-08-09,Femenino
2382,Reyes,Garrido,Casada,20395342T,Eslovaca,2005-06-15,"Glorieta Quique Paniagua 828, Cáceres, 38943",33342,Melilla,795767783,aitor24@example.net,False,Electricista de obras,"2717,48",ES6896243925572504056637,corriente,"35875,54",2022-08-12,Femenino
2383,María,Cañas,Viudo,85530798P,Argelina,1978-09-09,"Urbanización de Ruperta Castellanos 99, Santa Cruz de Tenerife, 17951",04424,Lugo,641962698,martirioalcantara@example.org,False,"Gerente de sucursales de bancos, de servicios financieros y de seguros","3732,22",ES8063216889575594387472,corriente,"56332,3",2020-11-01,Masculino
2384,Corona,Ortuño,Viuda,86001119W,Neozelandesa,1963-02-04,"Acceso de Sebastian Peláez 17 Apt. 98 , Girona, 44748",45243,Ceuta,748280908,luna08@example.net,False,Controlador de procesos,"2972,94",ES0148682630794404556724,corriente,"59727,15",2024-03-01,Femenino
2385,Patricio,Carrasco,Casado,98477943Q,India,1993-12-28,"Paseo Pablo Angulo 99 Apt. 99 , Cuenca, 48133",13044,Cuenca,674418399,jamat@example.net,False,Carnicero,"7020,19",ES6289763495107730095848,corriente,"94930,08",2024-06-02,Masculino
2386,Dora,Llanos,Divorciada,76829281N,Chilena,1986-09-22,"Cañada de Florina Carretero 462 Apt. 12 , Valencia, 13803",01730,Valladolid,683798821,ciprianosanmiguel@example.org,False,Personas que realizan trabajos varios,"3002,5",ES9225369348339217311304,corriente,"26123,1",2022-05-08,Femenino
2387,Eleuterio,Campos,Soltero,74937942D,Beninesa,1972-06-27,"Ronda Clímaco Castell 231 Puerta 3 , Córdoba, 32188",35578,Cáceres,758454171,celsorosales@example.net,False,Trabajador social de nivel medio,"7735,01",ES0963429286781624245146,corriente,"86069,2",2023-03-05,Masculino
2388,Clarisa,Orozco,Soltera,86133069R,Eslovaca,1985-06-20,"Plaza de Yéssica Calleja 2 Puerta 1 , Valencia, 03505",38707,Cuenca,715523707,nacho09@example.net,False,Conductor de autobús,"3885,65",ES6867871934611475023447,corriente,"51379,67",2021-02-07,Femenino
2389,Amada,Carro,Soltera,27864386R,Puertorriqueña,1950-04-12,"Plaza de Josefina Barberá 8 Piso 6 , Zamora, 38105",46196,Santa Cruz de Tenerife,602469260,verarosario@example.com,False,Secretario administrativo,"6787,93",ES7836947476284258135077,corriente,"76390,88",2022-08-26,Femenino
2390,Ainoa,Padilla,Viuda,30282781S,Búlgara,1956-04-24,"Pasadizo de Lupe Mas 938, Castellón, 02506",16575,Ciudad,788416299,carrenoaugusto@example.org,True,Instalador y reparador de líneas eléctricas,"5518,45",ES7563116595311542464018,corriente,"30738,07",2021-05-28,Femenino
2391,Joaquina,Soler,Divorciada,14490448B,Armenia,1985-01-27,"Paseo de Joel Palomino 24 Puerta 0 , Tarragona, 21257",36418,Asturias,703884981,velascoarmando@example.com,False,Costurero,"5011,82",ES1756967098697769520459,corriente,"44093,23",2020-03-05,Femenino
2392,Magdalena,Ferrera,Divorciada,90997273G,Argelina,1954-12-23,"Pasadizo María Luisa Suárez 59 Piso 0 , Las Palmas, 05291",42360,Salamanca,789523389,anunciacionluz@example.net,False,"Gerente de sucursales de bancos, de servicios financieros y de seguros","7469,91",ES9756779416975537778858,corriente,"15312,59",2024-07-09,Femenino
2393,Nereida,Espejo,Divorciada,82387549P,Malasia,1997-01-24,"Calle Victor Manuel Montoya 6 Apt. 99 , Jaén, 41632",49160,Ávila,693080615,juliaedmundo@example.com,True,Catador de alimentos y bebidas,"2473,71",ES3463148611263314655473,corriente,"83671,12",2018-02-01,Femenino
2394,María Dolores,Almagro,Viuda,20768888A,Portuguesa,1971-02-02,"Plaza Reyes Rico 87, Ciudad, 09786",13506,Ceuta,646437806,zmorillo@example.com,True,Profesional de partería,"6455,14",ES2079325037022701384497,corriente,"16677,3",2021-11-16,Femenino
2395,Trinidad,Dávila,Casada,64432409W,Etíope,2000-12-01,"Pasaje Vicente Vargas 52, Segovia, 04253",03015,Asturias,788877261,gabaldoncarmela@example.com,False,Focumentalista,"3911,51",ES4326890814177806198638,corriente,"21360,87",2022-06-03,Femenino
2396,Cayetana,Real,Casada,33453744Z,Azerbaiyana,1950-09-03,"Rambla Dora Carrión 761 Piso 3 , Sevilla, 02357",21719,Cantabria,790915044,rosalvaamor@example.org,False,Empleado de contabilidad y cálculo de costos,"7236,91",ES7267056277239501811318,corriente,"94723,48",2023-02-15,Femenino
2397,Leonor,Alberdi,Casada,55386036N,Nicaragüense,1949-03-16,"Acceso Olimpia Puga 8 Puerta 7 , Soria, 41844",48901,Girona,614026914,fernanda37@example.org,False,Profesional de nivel medio en actividades culturales y artísticas,"1265,29",ES9015029880834738593667,corriente,"66,25",2023-04-13,Femenino
2398,Narcisa,Gascón,Divorciada,38884737V,Polaca,1984-03-15,"Camino Emperatriz Ibañez 26 Piso 8 , Cádiz, 27321",40001,Lleida,763708279,guiomarbernad@example.com,False,Técnico en química industrial,"3151,5",ES8970534483787119884965,corriente,"41155,75",2024-06-06,Femenino
2399,Miriam,Solano,Divorciada,69331692D,Libanesa,2000-09-28,"Ronda Martín Donoso 25 Apt. 60 , Murcia, 37731",43919,Lugo,762613701,luchobaquero@example.net,False,Director de políticas y planificación,"3796,59",ES1517078913298634590275,corriente,"30864,13",2018-03-31,Femenino
2400,Modesto,Riquelme,Casado,90793454B,Portuguesa,1966-01-05,"Via René Piña 3, Melilla, 33130",42343,Málaga,630110882,augusto50@example.org,False,Gestor de aduana,"5393,26",ES3785809575399007531016,corriente,"95587,99",2020-04-20,Masculino
2401,René,Losa,Divorciado,79353048N,Paraguaya,1967-10-20,"Cañada de Celestina Morata 29, León, 18612",49817,Girona,691006661,joel72@example.net,True,Director de servicios de cuidados infantiles,"2818,36",ES3316271089937865838616,corriente,"43850,89",2023-01-21,Masculino
2402,Elisa,Acevedo,Casada,60969003M,Colombiana,1972-04-09,"Urbanización de Patricia Fortuny 58 Piso 8 , Alicante, 20556",18048,Barcelona,795298123,kcamps@example.net,False,Secretario administrativo,"5520,92",ES7928611405967666848931,corriente,"72796,3",2024-11-05,Femenino
2403,Nico,Taboada,Divorciado,67731098P,Singapurense,1970-05-31,"Via Celestina Vázquez 87 Puerta 5 , Cantabria, 36299",07416,Ávila,762197319,antonio39@example.net,False,Regulador y operador de máquinas y herramientas,"4970,37",ES2537162331227292642540,corriente,"17423,92",2023-11-16,Masculino
2404,Renata,Paniagua,Soltera,63670750B,Marroquí,1960-09-22,"Callejón Fermín Portillo 90, Baleares, 24200",31695,Lugo,781239875,lsans@example.com,True,Dibujante técnico,"6356,61",ES2271655223938075009078,corriente,"72503,62",2019-11-20,Femenino
2405,Pascuala,Roma,Soltera,46988036W,Etíope,1990-04-28,"Glorieta Adela Agustí 92, Guadalajara, 50676",24136,Tarragona,723340051,agata35@example.com,True,Miembro del poder legislativo,"4682,65",ES5159606345749965605736,corriente,"30610,22",2024-11-11,Femenino
2406,Rómulo,Roselló,Divorciado,58469597D,Armenia,2005-11-30,"Avenida Lara Abril 386, Córdoba, 42229",15971,Toledo,725796837,gala68@example.com,False,Peón de minas y canteras,"2960,29",ES0974123491859020746428,corriente,"11716,17",2024-01-13,Masculino
2407,Graciana,Lastra,Divorciada,72050105Y,Salvadoreña,1970-12-08,"C. de Emigdio Pablo 9, Guipúzcoa, 40672",17029,Pontevedra,704833411,regulo70@example.org,False,Marinero de cubierta,"6907,26",ES5036543630626975105596,corriente,"695,18",2018-05-06,Femenino
2408,Guillermo,Cabañas,Casado,50440102K,Árabe,1975-11-17,"Urbanización de Teo Diego 61, Zamora, 30829",10729,Álava,731344563,albanocuevas@example.net,True,Encuadernador,"1267,25",ES3775202018469091672553,corriente,"66507,7",2019-08-25,Masculino
2409,Eloy,Gelabert,Soltero,27786308P,Galesa,2007-07-17,"Callejón de Lorenza Muñoz 9, Pontevedra, 08418",23328,Ávila,746217345,quique87@example.com,True,Agente de servicios de seguridad social,"2968,5",ES0608235938533421244988,corriente,"84368,58",2020-04-25,Masculino
2410,Édgar,Torrijos,Divorciado,41628854G,Iraquí,1983-10-30,"Plaza Imelda Sevilla 22, Badajoz, 13026",19461,Huelva,726930418,oalmagro@example.org,False,Profesional de nivel medio de enfermería,"5011,94",ES9110020640015748963571,corriente,"40030,9",2019-05-29,Masculino
2411,Horacio,Doménech,Casado,48852178V,Kuwaití,1945-10-12,"Camino José Bonilla 157 Puerta 5 , La Rioja, 20695",06682,Zaragoza,657280104,cruztono@example.org,False,Profesor de música,"7392,19",ES9659654103882522422774,corriente,"1637,86",2024-10-10,Masculino
2412,Bernarda,Vaquero,Casada,40648185D,Chilena,1961-02-21,"Acceso Isa Huguet 50 Puerta 1 , Sevilla, 29840",30051,Jaén,637060130,nsalas@example.org,False,Albañil,"7055,89",ES1257531228987116715206,corriente,"52758,97",2021-09-28,Femenino
2413,Seve,Juan,Casado,11364422F,Tailandesa,1999-03-23,"Vial de Natanael Pujol 32, Cantabria, 24275",26638,Huesca,667042938,dvives@example.org,True,Mecánico y reparador de vehículos de motor,"3360,56",ES8673889667342698667967,corriente,"60830,91",2023-12-15,Masculino
2414,Mar,Castrillo,Casada,42151167X,Angoleña,1993-08-25,"Calle de Paulino Ramón 8 Apt. 00 , Girona, 34761",07949,Navarra,673779342,albertotrillo@example.com,True,Operario del tratamiento de la madera,"6789,78",ES2621444571558581412607,corriente,"43036,94",2023-08-17,Femenino
2415,Josep,Tejada,Casado,58092086C,Camboyana,1987-04-06,"Alameda de Hilda Barón 18 Puerta 0 , Burgos, 42164",28053,Barcelona,767056652,nros@example.net,False,Peletero,"2064,31",ES1344758548531811574786,corriente,"67896,91",2024-02-29,Masculino
2416,Wilfredo,Tenorio,Viudo,26609104J,Sudafricana,1986-04-15,"Cañada de Chus Rovira 72, Melilla, 23700",17194,Teruel,711922882,chicocasandra@example.net,True,Instructor de autoescuela,"6287,52",ES3021734764567330988785,corriente,"82879,99",2020-01-15,Masculino
2417,Odalis,Rosales,Soltera,99079864G,Mongola,1993-02-17,"Glorieta Pío Gilabert 238 Puerta 3 , Ceuta, 35532",44414,Soria,619890539,maria53@example.net,False,Director de producción agropecuaria y silvicultura,"6402,14",ES5279033652116788618013,corriente,"31243,13",2022-06-11,Femenino
2418,Amaro,Amorós,Divorciado,89114616N,Griega,1961-06-30,"Via de Telmo Guillen 459 Apt. 17 , Las Palmas, 25782",48261,Cáceres,762489294,esther63@example.net,False,Inspector medioambiental y afines,"7428,45",ES8604710933344690347261,corriente,"40266,79",2024-04-24,Masculino
2419,Rosalía,Vélez,Viuda,33244133W,Argentina,2007-02-14,"Alameda Eutimio Pombo 111 Puerta 7 , Salamanca, 20741",34784,Pontevedra,661081526,alfonsopepito@example.net,True,Trabajador de explotaciones de acuicultura,"7789,03",ES5055964204547901820712,corriente,"9152,5",2022-10-21,Femenino
2420,Teresita,Codina,Viuda,79246185F,Iraquí,1964-06-09,"Glorieta de Natividad Serna 928 Piso 8 , Badajoz, 02562",22905,Zamora,682392863,olledo@example.com,True,Supervisor de la construcción,"6266,4",ES0403706317575553939747,corriente,"14846,9",2023-01-24,Femenino
2421,Beatriz,Patiño,Casada,64029505N,Guatemalteca,1998-12-29,"Urbanización de Roxana Llanos 25, Huelva, 22570",40754,Tarragona,603670921,lfernandez@example.com,False,Asistente fisioterapeuta,"3339,55",ES3770018468713780015750,corriente,"84142,6",2020-11-22,Femenino
2422,Hilario,Corominas,Viudo,75064315C,Uruguaya,1974-03-27,"Via Nazaret Fajardo 85, Huelva, 27174",01343,Sevilla,687007668,teofilo08@example.net,True,Oficial de las fuerzas armadas,"2085,85",ES3455968592084983075842,corriente,"58170,28",2018-07-23,Masculino
2423,Eloísa,Serrano,Divorciada,17268065X,Croata,1972-07-18,"Vial de Darío Bauzà 16 Apt. 65 , La Coruña, 07442",37773,Salamanca,652257059,epifanio50@example.com,True,Agrimensor,"6542,34",ES5452768967150716128207,corriente,"57250,48",2025-07-17,Femenino
2424,Marcial,Villaverde,Casado,27044976N,Libia,1994-10-16,"Cuesta de Serafina Montes 81 Piso 9 , Cáceres, 33804",08661,Guadalajara,778246979,andrescanales@example.net,False,Orfebre,"3892,19",ES0559771756994014126576,corriente,"54291,9",2022-03-16,Masculino
2425,Atilio,Vila,Divorciado,11943374A,Finlandesa,1947-01-04,"Vial de Gertrudis Linares 66 Piso 9 , Las Palmas, 29919",10450,Valencia,605578415,jgarriga@example.org,False,Entrenador deportivo,"6879,55",ES9040596493735596872790,corriente,"72078,17",2023-11-21,Masculino
2426,Ainara,Murcia,Divorciada,42977034Q,Tailandesa,1968-09-20,"Cañada Jesusa Méndez 4 Apt. 53 , Ávila, 47525",20862,Jaén,610957396,xcasado@example.com,True,"Limpiador y asistente de oficinas, hoteles y otros establecimientos","2540,66",ES4919589861656939893886,corriente,"27803,73",2022-04-02,Femenino
2427,Luis Ángel,Cantero,Soltero,17551027A,Eslovaca,1964-09-21,"Vial de Desiderio Espada 14, Pontevedra, 49941",05513,Soria,653743869,emperatriz14@example.org,False,Peón de pesca y acuicultura,"3525,18",ES3066020281927548422519,corriente,"1524,04",2022-06-02,Masculino
2428,Esperanza,Calzada,Soltera,59862477D,Bangladesí,1958-08-17,"Via Manola Elorza 41 Piso 4 , Cantabria, 04785",19248,Soria,718224290,diego42@example.com,False,Director de recursos humanos,"7830,24",ES2130873529615931348560,corriente,"13638,61",2023-06-24,Femenino
2429,Jordana,Roselló,Soltera,21919955N,Libia,1980-05-04,"Via Carolina Barbero 812 Piso 2 , Albacete, 27988",31636,Salamanca,609507143,dora92@example.net,False,Asesor financiero y en inversiones,"2026,67",ES7380768083818425269382,corriente,"70816,54",2023-07-01,Femenino
2430,Silvio,Ribas,Casado,92349902A,Eslovena,1991-06-18,"Alameda Liliana Méndez 42 Piso 4 , Lleida, 37578",38397,Teruel,782405454,delfina53@example.net,True,Fotógrafo,"2848,78",ES9481815530114632966956,corriente,"42750,18",2024-02-11,Masculino
2431,Lupita,Hernandez,Divorciada,87541805X,Iraní,1952-12-28,"Avenida Rosalina Benavent 41 Piso 3 , Jaén, 39060",11430,Tarragona,645826365,ztoledo@example.com,True,Gerente de hoteles o restaurantes,"7847,86",ES6943964481395810698449,corriente,"47324,44",2021-07-22,Femenino
2432,Marcelo,Ledesma,Divorciado,76890065F,China,1959-05-20,"Plaza Eustaquio Cases 33 Piso 3 , Santa Cruz de Tenerife, 42987",42833,Tarragona,626414573,leon38@example.com,False,Prestamista,"2362,34",ES8222961643511947183454,corriente,"22485,18",2025-07-01,Masculino
